(source, target),num_edges,timestamp
(3645, 5592),15956,1447752617.248890
(7307, 7203),15955,1447752617.595040
(3431, 1860),15954,1447752617.973580
(3432, 1857),15953,1447752618.328013
(1860, 1859),15952,1447752618.692273
(2114, 1859),15951,1447752619.122651
(1315, 941),15950,1447752619.503276
(2797, 1315),15949,1447752619.871910
(7256, 1857),15948,1447752620.213205
(7256, 1320),15947,1447752620.580477
(1863, 1320),15946,1447752620.942080
(5749, 1661),15945,1447752621.371272
(5318, 449),15944,1447752621.740563
(5318, 3816),15943,1447752622.082305
(2586, 3162),15942,1447752622.464778
(2586, 2179),15941,1447752622.835262
(3181, 7327),15940,1447752623.194831
(7102, 7101),15939,1447752623.599964
(7100, 5111),15938,1447752623.965113
(7100, 7099),15937,1447752624.343459
(1612, 1227),15936,1447752624.704254
(1228, 1227),15935,1447752625.095797
(458, 123),15934,1447752625.473417
(4076, 458),15933,1447752625.902685
(4076, 48),15932,1447752626.276858
(6856, 7293),15931,1447752626.639876
(7293, 6083),15930,1447752626.990793
(6632, 5251),15929,1447752627.341682
(6856, 6109),15928,1447752627.705673
(5446, 4980),15927,1447752628.113720
(4980, 4130),15926,1447752628.480190
(4129, 5251),15925,1447752628.862968
(5200, 5251),15924,1447752629.251716
(6630, 5251),15923,1447752629.636610
(7294, 5446),15922,1447752629.996511
(5251, 5446),15921,1447752630.428982
(6662, 175),15920,1447752630.792532
(4499, 689),15919,1447752631.136511
(6293, 4498),15918,1447752631.502503
(4499, 74),15917,1447752631.864253
(4498, 1071),15916,1447752632.250736
(4927, 4711),15915,1447752632.622398
(4927, 2932),15914,1447752633.047646
(6891, 74),15913,1447752633.413926
(4927, 4502),15912,1447752633.776819
(6662, 273),15911,1447752634.157307
(6765, 3114),15910,1447752634.522073
(3114, 1975),15909,1447752634.896406
(6662, 1975),15908,1447752635.315229
(5777, 4779),15907,1447752635.704753
(3582, 4779),15906,1447752636.070951
(3582, 3230),15905,1447752636.430054
(1400, 3234),15904,1447752636.785743
(3230, 4728),15903,1447752637.158881
(4729, 1400),15902,1447752637.574438
(4728, 1400),15901,1447752637.964594
(3176, 1400),15900,1447752638.316569
(4728, 1060),15899,1447752638.665438
(3176, 1060),15898,1447752639.008794
(4724, 3176),15897,1447752639.356877
(4422, 2869),15896,1447752639.780998
(4487, 2869),15895,1447752640.145683
(4422, 855),15894,1447752640.506285
(856, 4487),15893,1447752640.881501
(1688, 855),15892,1447752641.235785
(4122, 2954),15891,1447752641.591082
(856, 646),15890,1447752642.010810
(3921, 646),15889,1447752642.380334
(2021, 629),15888,1447752642.735650
(6907, 629),15887,1447752643.090992
(2062, 629),15886,1447752643.439309
(504, 6315),15885,1447752643.798166
(6907, 504),15884,1447752644.208192
(1490, 499),15883,1447752644.577784
(5707, 7257),15882,1447752644.970289
(7204, 7306),15881,1447752645.362924
(7204, 1862),15880,1447752645.700759
(6144, 2411),15879,1447752646.067163
(4817, 2474),15878,1447752646.494411
(3433, 1862),15877,1447752646.849936
(7205, 3433),15876,1447752647.234354
(6581, 136),15875,1447752647.583315
(7205, 136),15874,1447752647.955056
(6201, 4568),15873,1447752648.315840
(6207, 4019),15872,1447752648.733507
(4911, 4019),15871,1447752649.087463
(4098, 3756),15870,1447752649.439521
(5315, 3401),15869,1447752649.819323
(2587, 1743),15868,1447752650.195390
(5315, 2587),15867,1447752650.569876
(2803, 2587),15866,1447752650.995498
(2803, 1112),15865,1447752651.358209
(1113, 1112),15864,1447752651.740091
(6687, 1953),15863,1447752652.097718
(892, 891),15862,1447752652.465765
(6687, 2647),15861,1447752652.818270
(4340, 2649),15860,1447752653.242599
(892, 949),15859,1447752653.601641
(5214, 3814),15858,1447752653.963383
(2716, 1841),15857,1447752654.334684
(3594, 3372),15856,1447752654.694994
(2826, 2768),15855,1447752655.057641
(1198, 218),15854,1447752655.469400
(4993, 6392),15853,1447752655.865713
(706, 705),15852,1447752656.252583
(7209, 4641),15851,1447752656.617854
(4641, 705),15850,1447752656.978128
(7209, 6392),15849,1447752657.348890
(6612, 6392),15848,1447752657.792273
(5980, 2548),15847,1447752658.165920
(5981, 5979),15846,1447752658.547101
(2124, 880),15845,1447752658.954352
(2549, 2127),15844,1447752659.324984
(7174, 292),15843,1447752659.690636
(288, 5059),15842,1447752660.107420
(6770, 1827),15841,1447752660.467012
(293, 1827),15840,1447752660.847580
(293, 292),15839,1447752661.209986
(288, 1827),15838,1447752661.565237
(292, 288),15837,1447752661.955947
(1294, 288),15836,1447752662.374271
(5147, 5068),15835,1447752662.732158
(6775, 3497),15834,1447752663.080579
(6595, 183),15833,1447752663.454009
(6385, 7197),15832,1447752663.824740
(7197, 3146),15831,1447752664.192190
(3269, 1927),15830,1447752664.608272
(6474, 6385),15829,1447752664.962362
(3269, 2742),15828,1447752665.349191
(7055, 6847),15827,1447752665.708543
(7055, 3146),15826,1447752666.082177
(3269, 6182),15825,1447752666.448686
(2243, 6646),15824,1447752666.857833
(7322, 3928),15823,1447752667.204696
(909, 7324),15822,1447752667.546183
(7322, 6563),15821,1447752667.923174
(1382, 909),15820,1447752668.281909
(2243, 1382),15819,1447752668.644936
(1845, 1632),15818,1447752669.074623
(6455, 1633),15817,1447752669.444525
(1845, 1633),15816,1447752669.809025
(1844, 1633),15815,1447752670.180214
(4384, 2173),15814,1447752670.546747
(4385, 4384),15813,1447752670.916317
(4383, 4385),15812,1447752671.349596
(3332, 4384),15811,1447752671.723636
(4384, 2286),15810,1447752672.110847
(4383, 3331),15809,1447752672.500682
(7201, 3429),15808,1447752672.869855
(4224, 639),15807,1447752673.259126
(5854, 3435),15806,1447752673.692458
(5854, 483),15805,1447752674.049153
(2414, 1867),15804,1447752674.419353
(1867, 1117),15803,1447752674.791940
(4490, 3563),15802,1447752675.157643
(2570, 4490),15801,1447752675.553963
(2957, 2570),15800,1447752675.986108
(2570, 6470),15799,1447752676.339150
(3563, 650),15798,1447752676.705041
(2570, 650),15797,1447752677.079142
(3800, 3365),15796,1447752677.453947
(4540, 3365),15795,1447752677.808899
(4540, 3962),15794,1447752678.214674
(650, 1691),15793,1447752678.571734
(2280, 1691),15792,1447752678.943737
(5484, 5483),15791,1447752679.308417
(3556, 640),15790,1447752679.661509
(640, 639),15789,1447752680.004364
(638, 125),15788,1447752680.418458
(639, 638),15787,1447752680.784168
(639, 5483),15786,1447752681.141822
(5483, 125),15785,1447752681.484845
(3057, 124),15784,1447752681.860011
(5483, 124),15783,1447752682.228728
(2758, 5214),15782,1447752682.587942
(6840, 1934),15781,1447752683.000352
(6776, 1421),15780,1447752683.361480
(6763, 2613),15779,1447752683.727338
(1973, 2614),15778,1447752684.083252
(4062, 2614),15777,1447752684.440458
(6763, 5288),15776,1447752684.797289
(5288, 1975),15775,1447752685.209069
(4348, 7105),15774,1447752685.588790
(5078, 4931),15773,1447752685.948276
(6402, 6072),15772,1447752686.312599
(6625, 6073),15771,1447752686.681687
(6071, 6072),15770,1447752687.042059
(6073, 1585),15769,1447752687.457437
(6402, 6073),15768,1447752687.826149
(7105, 6073),15767,1447752688.192720
(7105, 970),15766,1447752688.571600
(970, 5078),15765,1447752688.922732
(6072, 4348),15764,1447752689.310120
(3686, 7216),15763,1447752689.717278
(5492, 735),15762,1447752690.081233
(4348, 735),15761,1447752690.434749
(6605, 7150),15760,1447752690.820990
(7200, 4344),15759,1447752691.191538
(5065, 5135),15758,1447752691.551867
(5136, 6057),15757,1447752691.968977
(4610, 6112),15756,1447752692.342693
(6058, 4344),15755,1447752692.730197
(7194, 4344),15754,1447752693.090564
(7194, 6057),15753,1447752693.459681
(6057, 4610),15752,1447752693.829533
(5216, 3281),15751,1447752694.243524
(455, 3281),15750,1447752694.619685
(4582, 3158),15749,1447752695.017362
(5274, 455),15748,1447752695.388815
(5274, 5214),15747,1447752695.750775
(5320, 5214),15746,1447752696.120775
(3705, 5320),15745,1447752696.525265
(4582, 196),15744,1447752696.890331
(4202, 4582),15743,1447752697.243990
(2925, 2868),15742,1447752697.598401
(7226, 2925),15741,1447752697.951199
(1805, 7226),15740,1447752698.299439
(854, 3555),15739,1447752698.716506
(1805, 854),15738,1447752699.066995
(1263, 6875),15737,1447752699.441810
(2925, 3115),15736,1447752699.795221
(2868, 2347),15735,1447752700.174996
(2864, 2347),15734,1447752700.520889
(3115, 2864),15733,1447752700.919908
(1805, 1262),15732,1447752701.297818
(6875, 1262),15731,1447752701.662066
(4773, 1800),15730,1447752702.018459
(4837, 550),15729,1447752702.369262
(4968, 6465),15728,1447752702.729113
(5030, 6465),15727,1447752703.156580
(6465, 550),15726,1447752703.532511
(6465, 1027),15725,1447752703.903039
(5955, 550),15724,1447752704.254879
(4837, 3860),15723,1447752704.607628
(3860, 2309),15722,1447752704.974518
(4837, 965),15721,1447752705.380536
(965, 3791),15720,1447752705.741304
(965, 5955),15719,1447752706.108246
(5955, 3575),15718,1447752706.470520
(5955, 2276),15717,1447752706.836481
(2276, 962),15716,1447752707.199030
(5771, 3577),15715,1447752707.614776
(3029, 2572),15714,1447752707.983739
(2788, 5472),15713,1447752708.359057
(2264, 730),15712,1447752708.708857
(2264, 2258),15711,1447752709.067895
(6773, 4378),15710,1447752709.414647
(730, 4378),15709,1447752709.841329
(2787, 730),15708,1447752710.195680
(5476, 2258),15707,1447752710.551722
(2788, 2071),15706,1447752710.904713
(1309, 2788),15705,1447752711.280230
(3778, 1309),15704,1447752711.641151
(3778, 343),15703,1447752712.041782
(5476, 343),15702,1447752712.400225
(6273, 248),15701,1447752712.752702
(6274, 6154),15700,1447752713.114840
(5679, 4616),15699,1447752713.484685
(6271, 4973),15698,1447752713.853721
(2699, 1602),15697,1447752714.304911
(4395, 545),15696,1447752714.654742
(915, 2020),15695,1447752715.027015
(2539, 6369),15694,1447752715.414490
(1919, 3984),15693,1447752715.766683
(2020, 1919),15692,1447752716.156588
(561, 2539),15691,1447752716.588522
(3984, 1999),15690,1447752716.964747
(1999, 1996),15689,1447752717.343762
(2538, 3984),15688,1447752717.702065
(1998, 561),15687,1447752718.089739
(7110, 5608),15686,1447752718.455522
(6747, 4634),15685,1447752718.879090
(6569, 710),15684,1447752719.245139
(7110, 700),15683,1447752719.608315
(1617, 700),15682,1447752719.977608
(6747, 6610),15681,1447752720.338031
(7108, 6610),15680,1447752720.712677
(6746, 6608),15679,1447752721.134275
(4563, 1093),15678,1447752721.489371
(1092, 601),15677,1447752721.861115
(601, 600),15676,1447752722.204958
(604, 602),15675,1447752722.551757
(4212, 5392),15674,1447752722.915833
(5041, 1275),15673,1447752723.319670
(5392, 5041),15672,1447752723.687834
(5041, 86),15671,1447752724.043530
(5220, 86),15670,1447752724.416894
(5220, 4583),15669,1447752724.761470
(4584, 5220),15668,1447752725.135061
(5386, 5220),15667,1447752725.550889
(5386, 4207),15666,1447752725.912893
(5387, 4207),15665,1447752726.269554
(4206, 3702),15664,1447752726.638535
(5195, 4653),15663,1447752727.002668
(2984, 5195),15662,1447752727.361946
(7290, 5195),15661,1447752727.790633
(18, 2984),15660,1447752728.173393
(7290, 18),15659,1447752728.517134
(6831, 1714),15658,1447752728.883027
(1714, 18),15657,1447752729.239282
(1535, 1714),15656,1447752729.620611
(1150, 1280),15655,1447752730.044076
(6902, 5444),15654,1447752730.406204
(6902, 528),15653,1447752730.764319
(595, 594),15652,1447752731.130557
(3346, 5337),15651,1447752731.486258
(3346, 3345),15650,1447752731.856131
(3346, 446),15649,1447752732.228111
(1396, 403),15648,1447752732.656251
(3758, 2594),15647,1447752733.032348
(4099, 2594),15646,1447752733.428665
(5171, 142),15645,1447752733.779642
(4629, 1763),15644,1447752734.145054
(1763, 5941),15643,1447752734.502164
(5941, 6606),15642,1447752734.921621
(6876, 6606),15641,1447752735.288104
(6606, 3557),15640,1447752735.665331
(3829, 6230),15639,1447752736.039503
(6230, 2771),15638,1447752736.425054
(2771, 2999),15637,1447752736.785760
(2771, 220),15636,1447752737.208874
(2769, 220),15635,1447752737.576944
(2769, 219),15634,1447752737.958674
(4502, 4167),15633,1447752738.330730
(75, 4713),15632,1447752738.704619
(2932, 75),15631,1447752739.048713
(2918, 423),15630,1447752739.493961
(2917, 1884),15629,1447752739.857784
(2852, 799),15628,1447752740.227240
(2917, 423),15627,1447752740.598937
(425, 422),15626,1447752740.956941
(425, 5787),15625,1447752741.321247
(2853, 425),15624,1447752741.769186
(3852, 2301),15623,1447752742.125715
(2218, 3852),15622,1447752742.501702
(3017, 2301),15621,1447752742.888077
(3343, 2218),15620,1447752743.246644
(2625, 2301),15619,1447752743.592839
(4830, 3018),15618,1447752743.980352
(4407, 822),15617,1447752744.340583
(6279, 462),15616,1447752744.698929
(3879, 1511),15615,1447752745.055893
(4407, 3879),15614,1447752745.447839
(465, 4477),15613,1447752745.813993
(4480, 822),15612,1447752746.222593
(3263, 4542),15611,1447752746.590469
(3263, 234),15610,1447752746.940568
(4542, 1690),15609,1447752747.293562
(6775, 6385),15608,1447752747.666692
(307, 137),15607,1447752748.018814
(6588, 3621),15606,1447752748.437108
(668, 6411),15605,1447752748.797453
(2612, 6411),15604,1447752749.156279
(3621, 137),15603,1447752749.518085
(5815, 394),15602,1447752749.887305
(3621, 6011),15601,1447752750.247130
(6011, 5815),15600,1447752750.666331
(6654, 3621),15599,1447752751.029692
(3622, 169),15598,1447752751.408211
(3011, 307),15597,1447752751.771491
(3011, 2612),15596,1447752752.148229
(3622, 3011),15595,1447752752.508413
(6487, 5553),15594,1447752752.914774
(6167, 1239),15593,1447752753.265859
(4229, 5487),15592,1447752753.637256
(2489, 3257),15591,1447752754.000147
(1131, 3059),15590,1447752754.373360
(5487, 819),15589,1447752754.752125
(3948, 570),15588,1447752755.158536
(3948, 5487),15587,1447752755.501021
(1131, 570),15586,1447752755.872000
(5487, 1131),15585,1447752756.248319
(1561, 727),15584,1447752756.614684
(3258, 3948),15583,1447752756.980662
(3947, 1239),15582,1447752757.414008
(3258, 2323),15581,1447752757.763676
(3258, 1239),15580,1447752758.110357
(6535, 1239),15579,1447752758.481006
(7318, 756),15578,1447752758.865685
(5869, 5867),15577,1447752759.233202
(1181, 1179),15576,1447752759.636975
(4855, 1056),15575,1447752760.009052
(7085, 1173),15574,1447752760.348737
(6865, 1172),15573,1447752760.715827
(5459, 323),15572,1447752761.093271
(5458, 5457),15571,1447752761.451103
(6063, 1707),15570,1447752761.853592
(6334, 2791),15569,1447752762.200737
(6647, 2830),15568,1447752762.557995
(2791, 2830),15567,1447752762.936090
(1635, 6647),15566,1447752763.306121
(3237, 1635),15565,1447752763.679658
(912, 450),15564,1447752764.101764
(4542, 2732),15563,1447752764.461082
(3960, 2732),15562,1447752764.822724
(3311, 2732),15561,1447752765.191211
(2341, 1690),15560,1447752765.576726
(3960, 3263),15559,1447752765.925649
(235, 1690),15558,1447752766.340973
(235, 2281),15557,1447752766.731101
(4843, 3960),15556,1447752767.092187
(2630, 3798),15555,1447752767.468270
(4843, 2630),15554,1447752767.838126
(4843, 2629),15553,1447752768.198723
(4293, 6096),15552,1447752768.623225
(6778, 2458),15551,1447752768.971214
(1560, 2057),15550,1447752769.343097
(2457, 2057),15549,1447752769.712464
(1426, 2458),15548,1447752770.074704
(1426, 1425),15547,1447752770.432718
(959, 6693),15546,1447752770.844949
(6693, 908),15545,1447752771.206877
(908, 961),15544,1447752771.564406
(3050, 3424),15543,1447752771.922058
(961, 5334),15542,1447752772.286083
(5334, 6693),15541,1447752772.650574
(5334, 3980),15540,1447752773.084851
(1909, 5334),15539,1447752773.452878
(3050, 1909),15538,1447752773.803415
(622, 1908),15537,1447752774.179216
(1909, 957),15536,1447752774.528948
(957, 4599),15535,1447752774.901118
(1908, 2010),15534,1447752775.307493
(7043, 7041),15533,1447752775.670016
(7042, 877),15532,1447752776.025948
(5934, 5157),15531,1447752776.402997
(7156, 5398),15530,1447752776.760445
(5224, 7156),15529,1447752777.135443
(5225, 5045),15528,1447752777.563678
(5397, 5045),15527,1447752777.915635
(4142, 1500),15526,1447752778.286240
(5225, 1500),15525,1447752778.635749
(4142, 5722),15524,1447752778.989332
(3559, 5225),15523,1447752779.340187
(4142, 3559),15522,1447752779.765973
(6889, 5506),15521,1447752780.129464
(6889, 6888),15520,1447752780.496630
(975, 70),15519,1447752780.839499
(6888, 686),15518,1447752781.187749
(6888, 4495),15517,1447752781.548740
(5505, 658),15516,1447752781.887238
(4495, 5505),15515,1447752782.287722
(7314, 1362),15514,1447752782.681260
(1869, 3899),15513,1447752783.042591
(7313, 3899),15512,1447752783.394202
(7313, 2477),15511,1447752783.777622
(3441, 304),15510,1447752784.135423
(3447, 3441),15509,1447752784.558049
(3447, 366),15508,1447752784.924320
(6764, 453),15507,1447752785.281758
(1927, 928),15506,1447752785.671935
(118, 1931),15505,1447752786.029634
(1423, 928),15504,1447752786.355753
(1422, 928),15503,1447752786.763148
(1422, 749),15502,1447752787.120838
(750, 1422),15501,1447752787.482507
(1933, 1931),15500,1447752787.825781
(1422, 1933),15499,1447752788.194692
(1558, 89),15498,1447752788.567956
(5415, 404),15497,1447752789.014361
(4867, 6244),15496,1447752789.362860
(6143, 1351),15495,1447752789.721266
(6243, 4867),15494,1447752790.077401
(5415, 4867),15493,1447752790.448167
(1107, 1068),15492,1447752790.802129
(7259, 1068),15491,1447752791.199575
(7259, 618),15490,1447752791.560194
(6143, 90),15489,1447752791.914913
(6143, 1558),15488,1447752792.278690
(5996, 1558),15487,1447752792.635728
(1558, 1556),15486,1447752792.982333
(1557, 1556),15485,1447752793.390574
(3765, 2725),15484,1447752793.770286
(5470, 5010),15483,1447752794.128355
(5471, 3765),15482,1447752794.471176
(3821, 5471),15481,1447752794.850727
(5471, 5011),15480,1447752795.222079
(5011, 3411),15479,1447752795.668669
(6207, 4911),15478,1447752796.027618
(4911, 4791),15477,1447752796.383250
(3755, 5265),15476,1447752796.725387
(3755, 3750),15475,1447752797.071483
(4790, 3750),15474,1447752797.427408
(5985, 912),15473,1447752797.835393
(5985, 1450),15472,1447752798.183887
(2557, 5985),15471,1447752798.529692
(3870, 2557),15470,1447752798.897574
(2133, 812),15469,1447752799.256344
(2557, 2133),15468,1447752799.618589
(3983, 2133),15467,1447752800.032619
(6562, 3977),15466,1447752800.386766
(6561, 1569),15465,1447752800.753596
(5871, 4944),15464,1447752801.104645
(3785, 6075),15463,1447752801.450434
(4278, 2029),15462,1447752801.818220
(4278, 3945),15461,1447752802.249446
(2395, 5587),15460,1447752802.619505
(3945, 3785),15459,1447752802.978792
(5587, 3945),15458,1447752803.336450
(2029, 3191),15457,1447752803.699168
(3944, 2029),15456,1447752804.063110
(4661, 1898),15455,1447752804.483009
(6682, 2965),15454,1447752804.842495
(4945, 4334),15453,1447752805.209300
(2590, 4748),15452,1447752805.564667
(1725, 3138),15451,1447752805.931408
(2709, 6463),15450,1447752806.290067
(5313, 3138),15449,1447752806.703395
(1725, 185),15448,1447752807.054017
(3273, 1677),15447,1447752807.429989
(6429, 3272),15446,1447752807.790198
(5313, 3139),15445,1447752808.163807
(6463, 3367),15444,1447752808.493209
(186, 3367),15443,1447752808.887890
(3272, 1725),15442,1447752809.237227
(3499, 186),15441,1447752809.622364
(3499, 185),15440,1447752809.995662
(5974, 4405),15439,1447752810.359662
(6791, 4406),15438,1447752810.714343
(2702, 2122),15437,1447752811.134019
(2703, 1832),15436,1447752811.486637
(7239, 2439),15435,1447752811.853620
(3592, 1196),15434,1447752812.234070
(3128, 1188),15433,1447752812.584635
(4638, 1445),15432,1447752812.966885
(1713, 6096),15431,1447752813.362393
(3719, 5898),15430,1447752813.720273
(3719, 1713),15429,1447752814.089738
(1584, 4698),15428,1447752814.458077
(4636, 1584),15427,1447752814.800962
(5602, 1584),15426,1447752815.168214
(47, 5898),15425,1447752815.591221
(5602, 47),15424,1447752815.948108
(7034, 1200),15423,1447752816.312670
(6341, 5566),15422,1447752816.650605
(6640, 333),15421,1447752817.000855
(1200, 1199),15420,1447752817.356278
(3595, 1199),15419,1447752817.785267
(1652, 3178),15418,1447752818.144051
(3780, 1652),15417,1447752818.506498
(2607, 2370),15416,1447752818.860795
(5477, 681),15415,1447752819.208011
(4274, 2370),15414,1447752819.571424
(5477, 4274),15413,1447752819.948490
(5477, 4041),15412,1447752820.377726
(6903, 482),15411,1447752820.737245
(5381, 976),15410,1447752821.104274
(6903, 7264),15409,1447752821.472707
(3460, 531),15408,1447752821.840179
(4776, 2929),15407,1447752822.208688
(4368, 4776),15406,1447752822.626776
(1808, 4776),15405,1447752822.996835
(3031, 1808),15404,1447752823.349279
(3264, 1808),15403,1447752823.687446
(4368, 3264),15402,1447752824.054205
(3264, 2734),15401,1447752824.429475
(3454, 2162),15400,1447752824.870465
(7014, 6942),15399,1447752825.225675
(2162, 162),15398,1447752825.595301
(6407, 163),15397,1447752825.964244
(6408, 162),15396,1447752826.319941
(6408, 163),15395,1447752826.686687
(5040, 3706),15394,1447752827.115713
(5218, 3706),15393,1447752827.461479
(6498, 4033),15392,1447752827.812102
(5162, 4033),15391,1447752828.154601
(5218, 4033),15390,1447752828.510705
(3825, 6645),15389,1447752828.868078
(632, 1974),15388,1447752829.212993
(1974, 4520),15387,1447752829.629852
(4520, 2248),15386,1447752830.009237
(4520, 1337),15385,1447752830.393516
(1392, 1337),15384,1447752830.755876
(3110, 1392),15383,1447752831.124006
(3111, 1391),15382,1447752831.512744
(1392, 1452),15381,1447752831.937057
(3111, 1452),15380,1447752832.286808
(2491, 6790),15379,1447752832.633876
(1509, 2491),15378,1447752832.991178
(6931, 2491),15377,1447752833.351311
(6931, 5983),15376,1447752833.701575
(6931, 460),15375,1447752834.133902
(1509, 460),15374,1447752834.505803
(7046, 2188),15373,1447752834.871803
(2091, 5431),15372,1447752835.236206
(6542, 2645),15371,1447752835.607737
(2645, 2091),15370,1447752835.999516
(6785, 2091),15369,1447752836.351117
(2645, 1437),15368,1447752836.773001
(6785, 1437),15367,1447752837.141396
(2575, 1437),15366,1447752837.493780
